pair_id,layer_id,feature_boundary,visual_token_grid,alignment_method,token_manhattan_distance,token_count,cosine_distance,relative_l2_distance
pair_000064,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,19,13,"{""count"": 13, ""mean"": 7.761441744290866e-05, ""median"": 2.8967857360839844e-05, ""p90"": 0.0002450704574584962, ""min"": 1.704692840576172e-05, ""max"": 0.00032770633697509766, ""std"": 0.0001001429747532374}","{""count"": 13, ""mean"": 0.014801257003385287, ""median"": 0.00969010777771473, ""p90"": 0.029322181642055516, ""min"": 0.007911869324743748, ""max"": 0.035938337445259094, ""std"": 0.008996432405249558}"
pair_000064,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,20,13,"{""count"": 13, ""mean"": 8.536760623638447e-05, ""median"": 4.7266483306884766e-05, ""p90"": 0.00013561248779296874, ""min"": 1.2636184692382812e-05, ""max"": 0.00044411420822143555, ""std"": 0.00011288039792473786}","{""count"": 13, ""mean"": 0.01750987431464287, ""median"": 0.01091277226805687, ""p90"": 0.023959968611598013, ""min"": 0.006115395575761795, ""max"": 0.06952928751707077, ""std"": 0.016242347376526068}"
pair_000064,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,21,13,"{""count"": 13, ""mean"": 7.233711389394906e-05, ""median"": 3.600120544433594e-05, ""p90"": 0.00017826557159423837, ""min"": 1.4841556549072266e-05, ""max"": 0.0003247857093811035, ""std"": 8.750331809544075e-05}","{""count"": 13, ""mean"": 0.017204182007564947, ""median"": 0.01105381827801466, ""p90"": 0.030312386155128483, ""min"": 0.005493132397532463, ""max"": 0.06044918671250343, ""std"": 0.014756256239366078}"
pair_000064,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,22,13,"{""count"": 13, ""mean"": 7.170897263746995e-05, ""median"": 3.266334533691406e-05, ""p90"": 0.00011289119720458986, ""min"": 1.1622905731201172e-05, ""max"": 0.0003590583801269531, ""std"": 8.875596238776688e-05}","{""count"": 13, ""mean"": 0.01735715915520604, ""median"": 0.013715813867747784, ""p90"": 0.03591076247394086, ""min"": 0.004914034157991409, ""max"": 0.03908403217792511, ""std"": 0.010729271967127365}"
pair_000064,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,23,13,"{""count"": 13, ""mean"": 0.00015019911986130936, ""median"": 2.8133392333984375e-05, ""p90"": 0.00021541118621826172, ""min"": 1.1324882507324219e-05, ""max"": 0.001083672046661377, ""std"": 0.00027945322306337667}","{""count"": 13, ""mean"": 0.017218470859986085, ""median"": 0.010407780297100544, ""p90"": 0.03130423165857792, ""min"": 0.00534268980845809, ""max"": 0.05643799901008606, ""std"": 0.01430565125486619}"
pair_000064,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,24,13,"{""count"": 13, ""mean"": 4.6569567460280196e-05, ""median"": 2.86102294921875e-05, ""p90"": 0.00011138916015625001, ""min"": 1.4066696166992188e-05, ""max"": 0.00012242794036865234, ""std"": 3.8359427412601056e-05}","{""count"": 13, ""mean"": 0.011167946737259626, ""median"": 0.00951419398188591, ""p90"": 0.017293085157871247, ""min"": 0.005339048337191343, ""max"": 0.020252779126167297, ""std"": 0.004887367121503716}"
pair_000064,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,25,13,"{""count"": 13, ""mean"": 7.839386279766377e-05, ""median"": 3.039836883544922e-05, ""p90"": 0.000132286548614502, ""min"": 1.3947486877441406e-05, ""max"": 0.0005183815956115723, ""std"": 0.0001314522199971575}","{""count"": 13, ""mean"": 0.014532780453849297, ""median"": 0.009755033068358898, ""p90"": 0.022373158112168313, ""min"": 0.006610932294279337, ""max"": 0.03740799427032471, ""std"": 0.00844202009291212}"
pair_000064,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,26,12,"{""count"": 12, ""mean"": 0.0001899649699529012, ""median"": 3.0934810638427734e-05, ""p90"": 0.0002440869808197022, ""min"": 7.808208465576172e-06, ""max"": 0.001643538475036621, ""std"": 0.0004432113114933083}","{""count"": 12, ""mean"": 0.016580025393826265, ""median"": 0.011278711259365082, ""p90"": 0.02307731118053198, ""min"": 0.007443444337695837, ""max"": 0.06271563470363617, ""std"": 0.01475146459311312}"
pair_000064,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,27,10,"{""count"": 10, ""mean"": 9.85264778137207e-05, ""median"": 3.2395124435424805e-05, ""p90"": 0.0001883029937744139, ""min"": 1.150369644165039e-05, ""max"": 0.0005993247032165527, ""std"": 0.0001706671566734906}","{""count"": 10, ""mean"": 0.020962974056601524, ""median"": 0.011779826134443283, ""p90"": 0.04406050518155097, ""min"": 0.004832806997001171, ""max"": 0.07247950881719589, ""std"": 0.02005997235418535}"
pair_000064,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,28,9,"{""count"": 9, ""mean"": 3.747145334879557e-05, ""median"": 2.8789043426513672e-05, ""p90"": 6.726980209350587e-05, ""min"": 1.3649463653564453e-05, ""max"": 0.00010246038436889648, ""std"": 2.684821516641907e-05}","{""count"": 9, ""mean"": 0.011976321693509817, ""median"": 0.010967082343995571, ""p90"": 0.017152536287903787, ""min"": 0.007396176923066378, ""max"": 0.020456725731492043, ""std"": 0.004266258315353178}"
pair_000064,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,29,8,"{""count"": 8, ""mean"": 4.501640796661377e-05, ""median"": 3.096461296081543e-05, ""p90"": 8.391737937927244e-05, ""min"": 1.52587890625e-05, ""max"": 0.00013118982315063477, ""std"": 3.562046767743295e-05}","{""count"": 8, ""mean"": 0.015654498245567083, ""median"": 0.012751098722219467, ""p90"": 0.031002019718289375, ""min"": 0.00724320812150836, ""max"": 0.031117478385567665, ""std"": 0.009156886244440958}"
pair_000064,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,30,7,"{""count"": 7, ""mean"": 2.0137854984828403e-05, ""median"": 1.817941665649414e-05, ""p90"": 2.5808811187744144e-05, ""min"": 1.245737075805664e-05, ""max"": 2.9385089874267578e-05, ""std"": 4.943996878671365e-06}","{""count"": 7, ""mean"": 0.008140923721449716, ""median"": 0.006987127475440502, ""p90"": 0.011031958833336832, ""min"": 0.005188454408198595, ""max"": 0.01352749951183796, ""std"": 0.0026260789548361477}"
pair_000064,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,31,6,"{""count"": 6, ""mean"": 2.7219454447428387e-05, ""median"": 2.6345252990722656e-05, ""p90"": 3.936886787414551e-05, ""min"": 1.430511474609375e-05, ""max"": 4.26173210144043e-05, ""std"": 1.0101986014625399e-05}","{""count"": 6, ""mean"": 0.010198086344947418, ""median"": 0.009210324846208096, ""p90"": 0.015130777843296528, ""min"": 0.005948405712842941, ""max"": 0.0180251132696867, ""std"": 0.004169479676134292}"
pair_000064,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,32,5,"{""count"": 5, ""mean"": 0.00012949705123901367, ""median"": 2.1457672119140625e-05, ""p90"": 0.00034728050231933597, ""min"": 1.7523765563964844e-05, ""max"": 0.000559687614440918, ""std"": 0.00021512700621904363}","{""count"": 5, ""mean"": 0.0538199526257813, ""median"": 0.009120196104049683, ""p90"": 0.14460544995963576, ""min"": 0.0064399768598377705, ""max"": 0.2321913093328476, ""std"": 0.08921370317872848}"
pair_000064,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,33,4,"{""count"": 4, ""mean"": 2.1338462829589844e-05, ""median"": 2.1398067474365234e-05, ""p90"": 2.4586915969848633e-05, ""min"": 1.7702579498291016e-05, ""max"": 2.485513687133789e-05, ""std"": 3.1117392454334545e-06}","{""count"": 4, ""mean"": 0.009849619586020708, ""median"": 0.008584830909967422, ""p90"": 0.01235111588612199, ""min"": 0.008275915868580341, ""max"": 0.013952900655567646, ""std"": 0.002372472187386388}"
pair_000064,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,34,3,"{""count"": 3, ""mean"": 2.072254816691081e-05, ""median"": 1.704692840576172e-05, ""p90"": 2.777576446533203e-05, ""min"": 1.4662742614746094e-05, ""max"": 3.045797348022461e-05, ""std"": 6.952455920745011e-06}","{""count"": 3, ""mean"": 0.00693454531331857, ""median"": 0.007553505711257458, ""p90"": 0.00776005070656538, ""min"": 0.005438443273305893, ""max"": 0.007811686955392361, ""std"": 0.001063141688363106}"
pair_000064,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,35,2,"{""count"": 2, ""mean"": 2.4884939193725586e-05, ""median"": 2.4884939193725586e-05, ""p90"": 3.2061338424682616e-05, ""min"": 1.5914440155029297e-05, ""max"": 3.3855438232421875e-05, ""std"": 8.970499038696289e-06}","{""count"": 2, ""mean"": 0.011903100879862905, ""median"": 0.011903100879862905, ""p90"": 0.01687771850265563, ""min"": 0.0056848288513720036, ""max"": 0.018121372908353806, ""std"": 0.006218272028490901}"
pair_000064,final,model_ready_visual,"[29, 13]",tile_mask_center_sample_to_merged_visual_token_grid,36,1,"{""count"": 1, ""mean"": 2.193450927734375e-05, ""median"": 2.193450927734375e-05, ""p90"": 2.193450927734375e-05, ""min"": 2.193450927734375e-05, ""max"": 2.193450927734375e-05, ""std"": 0.0}","{""count"": 1, ""mean"": 0.008535701781511307, ""median"": 0.008535701781511307, ""p90"": 0.008535701781511307, ""min"": 0.008535701781511307, ""max"": 0.008535701781511307, ""std"": 0.0}"
pair_000065,final,model_ready_visual,"[28, 14]",tile_mask_center_sample_to_merged_visual_token_grid,0,12,"{""count"": 12, ""mean"": 0.05375925203164419, ""median"": 0.056302040815353394, ""p90"": 0.09514472484588624, ""min"": 0.00021320581436157227, ""max"": 0.13000577688217163, ""std"": 0.041018023711591654}","{""count"": 12, ""mean"": 0.5328587343295416, ""median"": 0.40724509954452515, ""p90"": 1.309928917884827, ""min"": 0.021543875336647034, ""max"": 1.5842376947402954, ""std"": 0.4508482197857604}"
pair_000065,final,model_ready_visual,"[28, 14]",tile_mask_center_sample_to_merged_visual_token_grid,1,12,"{""count"": 12, ""mean"": 0.004422177871068318, ""median"": 0.0014892518520355225, ""p90"": 0.011788588762283328, ""min"": 0.00015276670455932617, ""max"": 0.021237611770629883, ""std"": 0.006087719857177842}","{""count"": 12, ""mean"": 0.10511813778430223, ""median"": 0.07448244467377663, ""p90"": 0.2192230224609375, ""min"": 0.027387579903006554, ""max"": 0.23827120661735535, ""std"": 0.07426140773805893}"
pair_000065,final,model_ready_visual,"[28, 14]",tile_mask_center_sample_to_merged_visual_token_grid,2,15,"{""count"": 15, ""mean"": 0.0019050359725952149, ""median"": 0.0005361437797546387, ""p90"": 0.005582237243652343, ""min"": 6.270408630371094e-05, ""max"": 0.010841667652130127, ""std"": 0.002989024370649691}","{""count"": 15, ""mean"": 0.06393550299108028, ""median"": 0.04039349406957626, ""p90"": 0.14105068445205687, ""min"": 0.013283824548125267, ""max"": 0.19291530549526215, ""std"": 0.051898117800902345}"
pair_000065,final,model_ready_visual,"[28, 14]",tile_mask_center_sample_to_merged_visual_token_grid,3,18,"{""count"": 18, ""mean"": 0.003852383957968818, ""median"": 0.0006232857704162598, ""p90"": 0.009490424394607556, ""min"": 3.0040740966796875e-05, ""max"": 0.03418236970901489, ""std"": 0.008693746729406161}","{""count"": 18, ""mean"": 0.06565870070416066, ""median"": 0.04552728310227394, ""p90"": 0.12936098054051406, ""min"": 0.009817590937018394, ""max"": 0.2697645425796509, ""std"": 0.06688838273244115}"
pair_000065,final,model_ready_visual,"[28, 14]",tile_mask_center_sample_to_merged_visual_token_grid,4,20,"{""count"": 20, ""mean"": 0.0018378704786300658, ""median"": 0.00017830729484558105, ""p90"": 0.0032484292984008806, ""min"": 2.467632293701172e-05, ""max"": 0.02133309841156006, ""std"": 0.004630796437122485}","{""count"": 20, ""mean"": 0.06291867427062244, ""median"": 0.047094760462641716, ""p90"": 0.13348904848098767, ""min"": 0.007048905361443758, ""max"": 0.23191601037979126, ""std"": 0.06166818333564706}"
pair_000065,final,model_ready_visual,"[28, 14]",tile_mask_center_sample_to_merged_visual_token_grid,5,22,"{""count"": 22, ""mean"": 0.0011926103721965444, ""median"": 0.00016054511070251465, ""p90"": 0.0011883974075317372, ""min"": 2.193450927734375e-05, ""max"": 0.018256843090057373, ""std"": 0.0038017326662545684}","{""count"": 22, ""mean"": 0.03773199326612733, ""median"": 0.0229178499430418, ""p90"": 0.057295696437358844, ""min"": 0.008279629983007908, ""max"": 0.1992369443178177, ""std"": 0.0422746569475683}"
pair_000065,final,model_ready_visual,"[28, 14]",tile_mask_center_sample_to_merged_visual_token_grid,6,24,"{""count"": 24, ""mean"": 0.0034489954511324563, ""median"": 9.85264778137207e-05, ""p90"": 0.0007542490959167481, ""min"": 2.1576881408691406e-05, ""max"": 0.07106554508209229, ""std"": 0.014172379215023137}","{""count"": 24, ""mean"": 0.05034512708274027, ""median"": 0.024276764132082462, ""p90"": 0.050504669174551965, ""min"": 0.00851207785308361, ""max"": 0.40351611375808716, ""std"": 0.0852943943839908}"
pair_000065,final,model_ready_visual,"[28, 14]",tile_mask_center_sample_to_merged_visual_token_grid,7,26,"{""count"": 26, ""mean"": 0.0010373225578894983, ""median"": 6.943941116333008e-05, ""p90"": 0.001990199089050293, ""min"": 1.990795135498047e-05, ""max"": 0.01645970344543457, ""std"": 0.0032176687905612947}","{""count"": 26, ""mean"": 0.03910124731751589, ""median"": 0.019680246710777283, ""p90"": 0.06615698896348476, ""min"": 0.007900946773588657, ""max"": 0.3031681776046753, ""std"": 0.06269402621569585}"
pair_000065,final,model_ready_visual,"[28, 14]",tile_mask_center_sample_to_merged_visual_token_grid,8,28,"{""count"": 28, ""mean"": 0.00037495366164616177, ""median"": 6.479024887084961e-05, ""p90"": 0.00047694444656372093, ""min"": 2.7894973754882812e-05, ""max"": 0.003891170024871826, ""std"": 0.0009649806428322595}","{""count"": 28, ""mean"": 0.034078675521803756, ""median"": 0.01915348879992962, ""p90"": 0.06987653970718384, ""min"": 0.007588526234030724, ""max"": 0.1956498920917511, ""std"": 0.04012459193370926}"
pair_000065,final,model_ready_visual,"[28, 14]",tile_mask_center_sample_to_merged_visual_token_grid,9,30,"{""count"": 30, ""mean"": 0.00030103325843811035, ""median"": 6.982684135437012e-05, ""p90"": 0.0004641413688659668, ""min"": 1.615285873413086e-05, ""max"": 0.004616975784301758, ""std"": 0.0008227506793304176}","{""count"": 30, ""mean"": 0.031091763777658342, ""median"": 0.01810538861900568, ""p90"": 0.07191891744732859, ""min"": 0.00618293322622776, ""max"": 0.16468963027000427, ""std"": 0.03302183683899634}"
pair_000065,final,model_ready_visual,"[28, 14]",tile_mask_center_sample_to_merged_visual_token_grid,10,32,"{""count"": 32, ""mean"": 0.0013619530946016312, ""median"": 6.860494613647461e-05, ""p90"": 0.0004248142242431639, ""min"": 2.092123031616211e-05, ""max"": 0.03742051124572754, ""std"": 0.006489922326911283}","{""count"": 32, ""mean"": 0.0469343964359723, ""median"": 0.016904291696846485, ""p90"": 0.04865624196827411, ""min"": 0.007451384328305721, ""max"": 0.7549704909324646, ""std"": 0.1285689868127724}"
pair_000065,final,model_ready_visual,"[28, 14]",tile_mask_center_sample_to_merged_visual_token_grid,11,34,"{""count"": 34, ""mean"": 0.0003727201153250302, ""median"": 4.604458808898926e-05, ""p90"": 0.0006533682346343995, ""min"": 1.6987323760986328e-05, ""max"": 0.004936099052429199, ""std"": 0.0009576357723560051}","{""count"": 34, ""mean"": 0.03245441281401059, ""median"": 0.016268670558929443, ""p90"": 0.0861554708331823, ""min"": 0.006960427388548851, ""max"": 0.16302470862865448, ""std"": 0.037929820107243224}"
pair_000065,final,model_ready_visual,"[28, 14]",tile_mask_center_sample_to_merged_visual_token_grid,12,36,"{""count"": 36, ""mean"": 0.0078666177060869, ""median"": 5.143880844116211e-05, ""p90"": 0.0005544126033782959, ""min"": 1.5795230865478516e-05, ""max"": 0.19743621349334717, ""std"": 0.03472603199538199}","{""count"": 36, ""mean"": 0.07713658291484332, ""median"": 0.015037575736641884, ""p90"": 0.05192376673221588, ""min"": 0.006891990080475807, ""max"": 1.2580887079238892, ""std"": 0.2364131680061205}"
pair_000065,final,model_ready_visual,"[28, 14]",tile_mask_center_sample_to_merged_visual_token_grid,13,34,"{""count"": 34, ""mean"": 0.0009829454562243294, ""median"": 5.379319190979004e-05, ""p90"": 0.0016359984874725337, ""min"": 1.5854835510253906e-05, ""max"": 0.0200120210647583, ""std"": 0.0034169073988523624}","{""count"": 34, ""mean"": 0.03423776792581467, ""median"": 0.020161939784884453, ""p90"": 0.08052308037877082, ""min"": 0.007723577320575714, ""max"": 0.25007566809654236, ""std"": 0.04435199980201492}"
pair_000065,final,model_ready_visual,"[28, 14]",tile_mask_center_sample_to_merged_visual_token_grid,14,31,"{""count"": 31, ""mean"": 0.0006910101059944399, ""median"": 5.0187110900878906e-05, ""p90"": 0.0035376548767089844, ""min"": 1.9848346710205078e-05, ""max"": 0.005733907222747803, ""std"": 0.0015699384827764686}","{""count"": 31, ""mean"": 0.028572020751814687, ""median"": 0.017159217968583107, ""p90"": 0.09770790487527847, ""min"": 0.0063599999994039536, ""max"": 0.11009804904460907, ""std"": 0.031043400799639836}"
pair_000065,final,model_ready_visual,"[28, 14]",tile_mask_center_sample_to_merged_visual_token_grid,15,17,"{""count"": 17, ""mean"": 0.009248922852908863, ""median"": 7.987022399902344e-05, ""p90"": 0.02834914922714234, ""min"": 2.6345252990722656e-05, ""max"": 0.09546619653701782, ""std"": 0.023815624530872336}","{""count"": 17, ""mean"": 0.08230407568900024, ""median"": 0.025359492748975754, ""p90"": 0.2701286494731903, ""min"": 0.011542310938239098, ""max"": 0.5080356001853943, ""std"": 0.13339607864899497}"
