dimension,value,kv_scope,kv_kind,layer_id,threshold,kv_metric,row_count,pixel_changed_ratio,kv_changed_ratio,correlation
app,unknown,text_tokens,key,7,0.005,cosine_distance,100,"{""count"": 100, ""mean"": 0.06109375, ""median"": 0.0546875, ""p90"": 0.11796874999999996, ""min"": 0.0078125, ""max"": 0.1484375, ""std"": 0.0392710060230509}","{""count"": 100, ""mean"": 0.0003239462866462236, ""median"": 0.0, ""p90"": 0.0011710974628738357, ""min"": 0.0, ""max"": 0.0035502958579881655, ""std"": 0.0007179373374468063}",0.31271057726929924
app,unknown,text_tokens,key,7,0.01,cosine_distance,100,"{""count"": 100, ""mean"": 0.06109375, ""median"": 0.0546875, ""p90"": 0.11796874999999996, ""min"": 0.0078125, ""max"": 0.1484375, ""std"": 0.0392710060230509}","{""count"": 100, ""mean"": 0.0001402870801437365, ""median"": 0.0, ""p90"": 0.00011376564277587522, ""min"": 0.0, ""max"": 0.002352941176470588, ""std"": 0.00044638261010556145}",0.2050958212015806
app,unknown,text_tokens,key,7,0.03,cosine_distance,100,"{""count"": 100, ""mean"": 0.06109375, ""median"": 0.0546875, ""p90"": 0.11796874999999996, ""min"": 0.0078125, ""max"": 0.1484375, ""std"": 0.0392710060230509}","{""count"": 100, ""mean"": 2.3433317317592145e-05, ""median"": 0.0, ""p90"": 0.0, ""min"": 0.0, ""max"": 0.001176470588235294, ""std"": 0.00016403462857573562}",0.16183058270590364
app,unknown,text_tokens,key,7,0.05,cosine_distance,100,"{""count"": 100, ""mean"": 0.06109375, ""median"": 0.0546875, ""p90"": 0.11796874999999996, ""min"": 0.0078125, ""max"": 0.1484375, ""std"": 0.0392710060230509}","{""count"": 100, ""mean"": 1.176470588235294e-05, ""median"": 0.0, ""p90"": 0.0, ""min"": 0.0, ""max"": 0.001176470588235294, ""std"": 0.00011705734554195527}",0.18354522359527228
app,unknown,text_tokens,key,7,0.1,cosine_distance,100,"{""count"": 100, ""mean"": 0.06109375, ""median"": 0.0546875, ""p90"": 0.11796874999999996, ""min"": 0.0078125, ""max"": 0.1484375, ""std"": 0.0392710060230509}","{""count"": 100, ""mean"": 0.0, ""median"": 0.0, ""p90"": 0.0, ""min"": 0.0, ""max"": 0.0, ""std"": 0.0}",
app,unknown,text_tokens,key,8,0.005,cosine_distance,100,"{""count"": 100, ""mean"": 0.06109375, ""median"": 0.0546875, ""p90"": 0.11796874999999996, ""min"": 0.0078125, ""max"": 0.1484375, ""std"": 0.0392710060230509}","{""count"": 100, ""mean"": 0.0016280383713181213, ""median"": 0.0011757793599225822, ""p90"": 0.0034380079010119463, ""min"": 0.0, ""max"": 0.006993006993006993, ""std"": 0.001542658513759696}",0.45309005951799025
app,unknown,text_tokens,key,8,0.01,cosine_distance,100,"{""count"": 100, ""mean"": 0.06109375, ""median"": 0.0546875, ""p90"": 0.11796874999999996, ""min"": 0.0078125, ""max"": 0.1484375, ""std"": 0.0392710060230509}","{""count"": 100, ""mean"": 0.000888833718547781, ""median"": 0.0005605381165919282, ""p90"": 0.002319119621520543, ""min"": 0.0, ""max"": 0.005827505827505828, ""std"": 0.0010853204802959932}",0.3276829004270782
app,unknown,text_tokens,key,8,0.03,cosine_distance,100,"{""count"": 100, ""mean"": 0.06109375, ""median"": 0.0546875, ""p90"": 0.11796874999999996, ""min"": 0.0078125, ""max"": 0.1484375, ""std"": 0.0392710060230509}","{""count"": 100, ""mean"": 0.00024361720671712175, ""median"": 0.0, ""p90"": 0.0011502234993614304, ""min"": 0.0, ""max"": 0.002352941176470588, ""std"": 0.0005769137946108685}",0.0972286282975561
app,unknown,text_tokens,key,8,0.05,cosine_distance,100,"{""count"": 100, ""mean"": 0.06109375, ""median"": 0.0546875, ""p90"": 0.11796874999999996, ""min"": 0.0078125, ""max"": 0.1484375, ""std"": 0.0392710060230509}","{""count"": 100, ""mean"": 0.00015064579799817088, ""median"": 0.0, ""p90"": 0.0011383072609554752, ""min"": 0.0, ""max"": 0.001176470588235294, ""std"": 0.00038976501800590697}",-0.007815995390139805
app,unknown,text_tokens,key,8,0.1,cosine_distance,100,"{""count"": 100, ""mean"": 0.06109375, ""median"": 0.0546875, ""p90"": 0.11796874999999996, ""min"": 0.0078125, ""max"": 0.1484375, ""std"": 0.0392710060230509}","{""count"": 100, ""mean"": 3.479605702892608e-05, ""median"": 0.0, ""p90"": 0.0, ""min"": 0.0, ""max"": 0.0011750881316098707, ""std"": 0.00019787831196119631}",0.052257717780181186
app,unknown,text_tokens,key,9,0.005,cosine_distance,100,"{""count"": 100, ""mean"": 0.06109375, ""median"": 0.0546875, ""p90"": 0.11796874999999996, ""min"": 0.0078125, ""max"": 0.1484375, ""std"": 0.0392710060230509}","{""count"": 100, ""mean"": 0.0019734548126976235, ""median"": 0.001188354549074877, ""p90"": 0.004571647536086876, ""min"": 0.0, ""max"": 0.008158508158508158, ""std"": 0.0017914362373707476}",0.49864003183827754
app,unknown,text_tokens,key,9,0.01,cosine_distance,100,"{""count"": 100, ""mean"": 0.06109375, ""median"": 0.0546875, ""p90"": 0.11796874999999996, ""min"": 0.0078125, ""max"": 0.1484375, ""std"": 0.0392710060230509}","{""count"": 100, ""mean"": 0.0012616658005927853, ""median"": 0.0011331477496263503, ""p90"": 0.0034141381083734627, ""min"": 0.0, ""max"": 0.007058823529411765, ""std"": 0.001421281894084765}",0.38265853662657145
app,unknown,text_tokens,key,9,0.03,cosine_distance,100,"{""count"": 100, ""mean"": 0.06109375, ""median"": 0.0546875, ""p90"": 0.11796874999999996, ""min"": 0.0078125, ""max"": 0.1484375, ""std"": 0.0392710060230509}","{""count"": 100, ""mean"": 0.0004068704625685324, ""median"": 0.0, ""p90"": 0.001175364948602005, ""min"": 0.0, ""max"": 0.0035294117647058825, ""std"": 0.0007271830507089347}",0.16665695507679368
app,unknown,text_tokens,key,9,0.05,cosine_distance,100,"{""count"": 100, ""mean"": 0.06109375, ""median"": 0.0546875, ""p90"": 0.11796874999999996, ""min"": 0.0078125, ""max"": 0.1484375, ""std"": 0.0392710060230509}","{""count"": 100, ""mean"": 0.00026689423355775, ""median"": 0.0, ""p90"": 0.0011674083234270972, ""min"": 0.0, ""max"": 0.002352941176470588, ""std"": 0.000515999112806837}",0.08164427149495955
app,unknown,text_tokens,key,9,0.1,cosine_distance,100,"{""count"": 100, ""mean"": 0.06109375, ""median"": 0.0546875, ""p90"": 0.11796874999999996, ""min"": 0.0078125, ""max"": 0.1484375, ""std"": 0.0392710060230509}","{""count"": 100, ""mean"": 8.123330453421462e-05, ""median"": 0.0, ""p90"": 0.0, ""min"": 0.0, ""max"": 0.001183431952662722, ""std"": 0.000296143643296516}",0.10490572763783594
app,unknown,text_tokens,key,unknown,0.005,cosine_distance,100,"{""count"": 100, ""mean"": 0.06109375, ""median"": 0.0546875, ""p90"": 0.11796874999999996, ""min"": 0.0078125, ""max"": 0.1484375, ""std"": 0.0392710060230509}","{""count"": 100, ""mean"": 0.0, ""median"": 0.0, ""p90"": 0.0, ""min"": 0.0, ""max"": 0.0, ""std"": 0.0}",
app,unknown,text_tokens,key,unknown,0.01,cosine_distance,100,"{""count"": 100, ""mean"": 0.06109375, ""median"": 0.0546875, ""p90"": 0.11796874999999996, ""min"": 0.0078125, ""max"": 0.1484375, ""std"": 0.0392710060230509}","{""count"": 100, ""mean"": 0.0, ""median"": 0.0, ""p90"": 0.0, ""min"": 0.0, ""max"": 0.0, ""std"": 0.0}",
app,unknown,text_tokens,key,unknown,0.03,cosine_distance,100,"{""count"": 100, ""mean"": 0.06109375, ""median"": 0.0546875, ""p90"": 0.11796874999999996, ""min"": 0.0078125, ""max"": 0.1484375, ""std"": 0.0392710060230509}","{""count"": 100, ""mean"": 0.0, ""median"": 0.0, ""p90"": 0.0, ""min"": 0.0, ""max"": 0.0, ""std"": 0.0}",
app,unknown,text_tokens,key,unknown,0.05,cosine_distance,100,"{""count"": 100, ""mean"": 0.06109375, ""median"": 0.0546875, ""p90"": 0.11796874999999996, ""min"": 0.0078125, ""max"": 0.1484375, ""std"": 0.0392710060230509}","{""count"": 100, ""mean"": 0.0, ""median"": 0.0, ""p90"": 0.0, ""min"": 0.0, ""max"": 0.0, ""std"": 0.0}",
app,unknown,text_tokens,key,unknown,0.1,cosine_distance,100,"{""count"": 100, ""mean"": 0.06109375, ""median"": 0.0546875, ""p90"": 0.11796874999999996, ""min"": 0.0078125, ""max"": 0.1484375, ""std"": 0.0392710060230509}","{""count"": 100, ""mean"": 0.0, ""median"": 0.0, ""p90"": 0.0, ""min"": 0.0, ""max"": 0.0, ""std"": 0.0}",
app,unknown,text_tokens,value,1,0.005,cosine_distance,100,"{""count"": 100, ""mean"": 0.06109375, ""median"": 0.0546875, ""p90"": 0.11796874999999996, ""min"": 0.0078125, ""max"": 0.1484375, ""std"": 0.0392710060230509}","{""count"": 100, ""mean"": 0.0, ""median"": 0.0, ""p90"": 0.0, ""min"": 0.0, ""max"": 0.0, ""std"": 0.0}",
app,unknown,text_tokens,value,1,0.01,cosine_distance,100,"{""count"": 100, ""mean"": 0.06109375, ""median"": 0.0546875, ""p90"": 0.11796874999999996, ""min"": 0.0078125, ""max"": 0.1484375, ""std"": 0.0392710060230509}","{""count"": 100, ""mean"": 0.0, ""median"": 0.0, ""p90"": 0.0, ""min"": 0.0, ""max"": 0.0, ""std"": 0.0}",
app,unknown,text_tokens,value,1,0.03,cosine_distance,100,"{""count"": 100, ""mean"": 0.06109375, ""median"": 0.0546875, ""p90"": 0.11796874999999996, ""min"": 0.0078125, ""max"": 0.1484375, ""std"": 0.0392710060230509}","{""count"": 100, ""mean"": 0.0, ""median"": 0.0, ""p90"": 0.0, ""min"": 0.0, ""max"": 0.0, ""std"": 0.0}",
app,unknown,text_tokens,value,1,0.05,cosine_distance,100,"{""count"": 100, ""mean"": 0.06109375, ""median"": 0.0546875, ""p90"": 0.11796874999999996, ""min"": 0.0078125, ""max"": 0.1484375, ""std"": 0.0392710060230509}","{""count"": 100, ""mean"": 0.0, ""median"": 0.0, ""p90"": 0.0, ""min"": 0.0, ""max"": 0.0, ""std"": 0.0}",
app,unknown,text_tokens,value,1,0.1,cosine_distance,100,"{""count"": 100, ""mean"": 0.06109375, ""median"": 0.0546875, ""p90"": 0.11796874999999996, ""min"": 0.0078125, ""max"": 0.1484375, ""std"": 0.0392710060230509}","{""count"": 100, ""mean"": 0.0, ""median"": 0.0, ""p90"": 0.0, ""min"": 0.0, ""max"": 0.0, ""std"": 0.0}",
app,unknown,text_tokens,value,10,0.005,cosine_distance,100,"{""count"": 100, ""mean"": 0.06109375, ""median"": 0.0546875, ""p90"": 0.11796874999999996, ""min"": 0.0078125, ""max"": 0.1484375, ""std"": 0.0392710060230509}","{""count"": 100, ""mean"": 0.004677523412798217, ""median"": 0.004711425206124852, ""p90"": 0.0071859870898332385, ""min"": 0.0, ""max"": 0.010588235294117647, ""std"": 0.0023921111945083254}",0.43566465348637506
app,unknown,text_tokens,value,10,0.01,cosine_distance,100,"{""count"": 100, ""mean"": 0.06109375, ""median"": 0.0546875, ""p90"": 0.11796874999999996, ""min"": 0.0078125, ""max"": 0.1484375, ""std"": 0.0392710060230509}","{""count"": 100, ""mean"": 0.002852598393330555, ""median"": 0.0023501795084230875, ""p90"": 0.005684412619344126, ""min"": 0.0, ""max"": 0.009324009324009324, ""std"": 0.002038654388837472}",0.46859015517405733
app,unknown,text_tokens,value,10,0.03,cosine_distance,100,"{""count"": 100, ""mean"": 0.06109375, ""median"": 0.0546875, ""p90"": 0.11796874999999996, ""min"": 0.0078125, ""max"": 0.1484375, ""std"": 0.0392710060230509}","{""count"": 100, ""mean"": 0.001238084653136587, ""median"": 0.0011409016833018332, ""p90"": 0.002350176263219742, ""min"": 0.0, ""max"": 0.0058823529411764705, ""std"": 0.0013104310113543963}",0.41229560652336594
app,unknown,text_tokens,value,10,0.05,cosine_distance,100,"{""count"": 100, ""mean"": 0.06109375, ""median"": 0.0546875, ""p90"": 0.11796874999999996, ""min"": 0.0078125, ""max"": 0.1484375, ""std"": 0.0392710060230509}","{""count"": 100, ""mean"": 0.0008335218356489402, ""median"": 0.0011217053444258227, ""p90"": 0.0022815466137945536, ""min"": 0.0, ""max"": 0.005827505827505828, ""std"": 0.0010320798660238295}",0.3137590224185248
app,unknown,text_tokens,value,10,0.1,cosine_distance,100,"{""count"": 100, ""mean"": 0.06109375, ""median"": 0.0546875, ""p90"": 0.11796874999999996, ""min"": 0.0078125, ""max"": 0.1484375, ""std"": 0.0392710060230509}","{""count"": 100, ""mean"": 0.00048508625499405004, ""median"": 0.0, ""p90"": 0.001175088131609871, ""min"": 0.0, ""max"": 0.0035294117647058825, ""std"": 0.0006809756751342146}",0.21831349080801718
app,unknown,text_tokens,value,11,0.005,cosine_distance,100,"{""count"": 100, ""mean"": 0.06109375, ""median"": 0.0546875, ""p90"": 0.11796874999999996, ""min"": 0.0078125, ""max"": 0.1484375, ""std"": 0.0392710060230509}","{""count"": 100, ""mean"": 0.007354698257712714, ""median"": 0.007834420594837261, ""p90"": 0.011364929155031544, ""min"": 0.0, ""max"": 0.011904761904761904, ""std"": 0.002964301862377176}",0.4259380279980941
app,unknown,text_tokens,value,11,0.01,cosine_distance,100,"{""count"": 100, ""mean"": 0.06109375, ""median"": 0.0546875, ""p90"": 0.11796874999999996, ""min"": 0.0078125, ""max"": 0.1484375, ""std"": 0.0392710060230509}","{""count"": 100, ""mean"": 0.00526494177734613, ""median"": 0.005614824903214416, ""p90"": 0.009098198479641778, ""min"": 0.0, ""max"": 0.011764705882352941, ""std"": 0.0026827137323530564}",0.32876658434821304
app,unknown,text_tokens,value,11,0.03,cosine_distance,100,"{""count"": 100, ""mean"": 0.06109375, ""median"": 0.0546875, ""p90"": 0.11796874999999996, ""min"": 0.0078125, ""max"": 0.1484375, ""std"": 0.0392710060230509}","{""count"": 100, ""mean"": 0.002595576411313557, ""median"": 0.002317497103128621, ""p90"": 0.005685718743499064, ""min"": 0.0, ""max"": 0.007058823529411765, ""std"": 0.0019530836647379064}",0.4094121255838071
app,unknown,text_tokens,value,11,0.05,cosine_distance,100,"{""count"": 100, ""mean"": 0.06109375, ""median"": 0.0546875, ""p90"": 0.11796874999999996, ""min"": 0.0078125, ""max"": 0.1484375, ""std"": 0.0392710060230509}","{""count"": 100, ""mean"": 0.0017439868880441015, ""median"": 0.001177856301531213, ""p90"": 0.004510675058620264, ""min"": 0.0, ""max"": 0.00591016548463357, ""std"": 0.0016217227740655217}",0.36199880336724866
app,unknown,text_tokens,value,11,0.1,cosine_distance,100,"{""count"": 100, ""mean"": 0.06109375, ""median"": 0.0546875, ""p90"": 0.11796874999999996, ""min"": 0.0078125, ""max"": 0.1484375, ""std"": 0.0392710060230509}","{""count"": 100, ""mean"": 0.000981532029365207, ""median"": 0.001125492759351027, ""p90"": 0.0023427459635585084, ""min"": 0.0, ""max"": 0.004662004662004662, ""std"": 0.0010695532092626454}",0.3351495025879908
app,unknown,text_tokens,value,12,0.005,cosine_distance,100,"{""count"": 100, ""mean"": 0.06109375, ""median"": 0.0546875, ""p90"": 0.11796874999999996, ""min"": 0.0078125, ""max"": 0.1484375, ""std"": 0.0392710060230509}","{""count"": 100, ""mean"": 0.007984547483002249, ""median"": 0.008983719845143068, ""p90"": 0.01165637163303441, ""min"": 0.0011547344110854503, ""max"": 0.011904761904761904, ""std"": 0.003246746382992359}",0.39898236404823684
app,unknown,text_tokens,value,12,0.01,cosine_distance,100,"{""count"": 100, ""mean"": 0.06109375, ""median"": 0.0546875, ""p90"": 0.11796874999999996, ""min"": 0.0078125, ""max"": 0.1484375, ""std"": 0.0392710060230509}","{""count"": 100, ""mean"": 0.005518489412786276, ""median"": 0.005614824903214416, ""p90"": 0.01029866238882729, ""min"": 0.0, ""max"": 0.01182033096926714, ""std"": 0.003025304732275845}",0.297311436229907
app,unknown,text_tokens,value,12,0.03,cosine_distance,100,"{""count"": 100, ""mean"": 0.06109375, ""median"": 0.0546875, ""p90"": 0.11796874999999996, ""min"": 0.0078125, ""max"": 0.1484375, ""std"": 0.0392710060230509}","{""count"": 100, ""mean"": 0.002629982889937062, ""median"": 0.002317497103128621, ""p90"": 0.004705376656218337, ""min"": 0.0, ""max"": 0.007001166861143524, ""std"": 0.0017425115663833696}",0.3584355605448516
app,unknown,text_tokens,value,12,0.05,cosine_distance,100,"{""count"": 100, ""mean"": 0.06109375, ""median"": 0.0546875, ""p90"": 0.11796874999999996, ""min"": 0.0078125, ""max"": 0.1484375, ""std"": 0.0392710060230509}","{""count"": 100, ""mean"": 0.0017883519831589545, ""median"": 0.001188354549074877, ""p90"": 0.003529032492163753, ""min"": 0.0, ""max"": 0.00591016548463357, ""std"": 0.001541417811483754}",0.3965335749767561
app,unknown,text_tokens,value,12,0.1,cosine_distance,100,"{""count"": 100, ""mean"": 0.06109375, ""median"": 0.0546875, ""p90"": 0.11796874999999996, ""min"": 0.0078125, ""max"": 0.1484375, ""std"": 0.0392710060230509}","{""count"": 100, ""mean"": 0.0008790684028983276, ""median"": 0.0011229649806428835, ""p90"": 0.0023348166468541943, ""min"": 0.0, ""max"": 0.0035714285714285713, ""std"": 0.0009891558791978957}",0.32375525883496803
app,unknown,text_tokens,value,13,0.005,cosine_distance,100,"{""count"": 100, ""mean"": 0.06109375, ""median"": 0.0546875, ""p90"": 0.11796874999999996, ""min"": 0.0078125, ""max"": 0.1484375, ""std"": 0.0392710060230509}","{""count"": 100, ""mean"": 0.009013561421510323, ""median"": 0.010459123726794643, ""p90"": 0.011750881316098707, ""min"": 0.0011547344110854503, ""max"": 0.011904761904761904, ""std"": 0.003178702523140841}",0.41132403969282066
app,unknown,text_tokens,value,13,0.01,cosine_distance,100,"{""count"": 100, ""mean"": 0.06109375, ""median"": 0.0546875, ""p90"": 0.11796874999999996, ""min"": 0.0078125, ""max"": 0.1484375, ""std"": 0.0392710060230509}","{""count"": 100, ""mean"": 0.0064148934823769575, ""median"": 0.005784016978046829, ""p90"": 0.01146668575792287, ""min"": 0.0, ""max"": 0.011904761904761904, ""std"": 0.0035139068555288685}",0.3019751357422194
app,unknown,text_tokens,value,13,0.03,cosine_distance,100,"{""count"": 100, ""mean"": 0.06109375, ""median"": 0.0546875, ""p90"": 0.11796874999999996, ""min"": 0.0078125, ""max"": 0.1484375, ""std"": 0.0392710060230509}","{""count"": 100, ""mean"": 0.0028625050408331576, ""median"": 0.0023474210741655562, ""p90"": 0.0056535739765912725, ""min"": 0.0, ""max"": 0.009334889148191364, ""std"": 0.0019864031918044784}",0.32116157537039347
app,unknown,text_tokens,value,13,0.05,cosine_distance,100,"{""count"": 100, ""mean"": 0.06109375, ""median"": 0.0546875, ""p90"": 0.11796874999999996, ""min"": 0.0078125, ""max"": 0.1484375, ""std"": 0.0392710060230509}","{""count"": 100, ""mean"": 0.0020096986434469137, ""median"": 0.002245929961285767, ""p90"": 0.0035637936884967765, ""min"": 0.0, ""max"": 0.006993006993006993, ""std"": 0.0014909139667715094}",0.41292702914730633
app,unknown,text_tokens,value,13,0.1,cosine_distance,100,"{""count"": 100, ""mean"": 0.06109375, ""median"": 0.0546875, ""p90"": 0.11796874999999996, ""min"": 0.0078125, ""max"": 0.1484375, ""std"": 0.0392710060230509}","{""count"": 100, ""mean"": 0.0012020226871984096, ""median"": 0.0011461351927214833, ""p90"": 0.0023651892656794864, ""min"": 0.0, ""max"": 0.004728132387706856, ""std"": 0.0011454778749601794}",0.36064819265042536
app,unknown,text_tokens,value,14,0.005,cosine_distance,100,"{""count"": 100, ""mean"": 0.06109375, ""median"": 0.0546875, ""p90"": 0.11796874999999996, ""min"": 0.0078125, ""max"": 0.1484375, ""std"": 0.0392710060230509}","{""count"": 100, ""mean"": 0.007948674325241722, ""median"": 0.009243289137132817, ""p90"": 0.011710974628738356, ""min"": 0.0, ""max"": 0.011904761904761904, ""std"": 0.00359426984523975}",0.4178118788849213
app,unknown,text_tokens,value,14,0.01,cosine_distance,100,"{""count"": 100, ""mean"": 0.06109375, ""median"": 0.0546875, ""p90"": 0.11796874999999996, ""min"": 0.0078125, ""max"": 0.1484375, ""std"": 0.0392710060230509}","{""count"": 100, ""mean"": 0.005148056832663209, ""median"": 0.004542945149290311, ""p90"": 0.010553476153149938, ""min"": 0.0, ""max"": 0.01182033096926714, ""std"": 0.0034662346455896598}",0.29048417373214236
app,unknown,text_tokens,value,14,0.03,cosine_distance,100,"{""count"": 100, ""mean"": 0.06109375, ""median"": 0.0546875, ""p90"": 0.11796874999999996, ""min"": 0.0078125, ""max"": 0.1484375, ""std"": 0.0392710060230509}","{""count"": 100, ""mean"": 0.0020441255389585912, ""median"": 0.0022434106888516454, ""p90"": 0.0035637936884967765, ""min"": 0.0, ""max"": 0.006993006993006993, ""std"": 0.00149103861670348}",0.38530593571191235
app,unknown,text_tokens,value,14,0.05,cosine_distance,100,"{""count"": 100, ""mean"": 0.06109375, ""median"": 0.0546875, ""p90"": 0.11796874999999996, ""min"": 0.0078125, ""max"": 0.1484375, ""std"": 0.0392710060230509}","{""count"": 100, ""mean"": 0.001399307649727004, ""median"": 0.0011587485515643105, ""p90"": 0.0023752969121140144, ""min"": 0.0, ""max"": 0.004728132387706856, ""std"": 0.0011533479365935825}",0.3392216230591575
app,unknown,text_tokens,value,14,0.1,cosine_distance,100,"{""count"": 100, ""mean"": 0.06109375, ""median"": 0.0546875, ""p90"": 0.11796874999999996, ""min"": 0.0078125, ""max"": 0.1484375, ""std"": 0.0392710060230509}","{""count"": 100, ""mean"": 0.0007627136342253744, ""median"": 0.0011229649806428835, ""p90"": 0.002249972131861896, ""min"": 0.0, ""max"": 0.002380952380952381, ""std"": 0.0007881258072194218}",0.29772571786269797
app,unknown,text_tokens,value,15,0.005,cosine_distance,100,"{""count"": 100, ""mean"": 0.06109375, ""median"": 0.0546875, ""p90"": 0.11796874999999996, ""min"": 0.0078125, ""max"": 0.1484375, ""std"": 0.0392710060230509}","{""count"": 100, ""mean"": 0.004174568206293473, ""median"": 0.0034149217373276664, ""p90"": 0.010175269645608628, ""min"": 0.0, ""max"": 0.011668611435239206, ""std"": 0.0034177675927863503}",0.22693189796717372
app,unknown,text_tokens,value,15,0.01,cosine_distance,100,"{""count"": 100, ""mean"": 0.06109375, ""median"": 0.0546875, ""p90"": 0.11796874999999996, ""min"": 0.0078125, ""max"": 0.1484375, ""std"": 0.0392710060230509}","{""count"": 100, ""mean"": 0.001907113454248867, ""median"": 0.0011792452830188679, ""p90"": 0.004553229043821901, ""min"": 0.0, ""max"": 0.008168028004667444, ""std"": 0.0017463429429715267}",0.2686985287710243
app,unknown,text_tokens,value,15,0.03,cosine_distance,100,"{""count"": 100, ""mean"": 0.06109375, ""median"": 0.0546875, ""p90"": 0.11796874999999996, ""min"": 0.0078125, ""max"": 0.1484375, ""std"": 0.0392710060230509}","{""count"": 100, ""mean"": 0.0006944976124193763, ""median"": 0.0011217053444258227, ""p90"": 0.0011838536030021503, ""min"": 0.0, ""max"": 0.0035294117647058825, ""std"": 0.0007535576986735646}",0.18801220597332294
app,unknown,text_tokens,value,15,0.05,cosine_distance,100,"{""count"": 100, ""mean"": 0.06109375, ""median"": 0.0546875, ""p90"": 0.11796874999999996, ""min"": 0.0078125, ""max"": 0.1484375, ""std"": 0.0392710060230509}","{""count"": 100, ""mean"": 0.00040406646887031884, ""median"": 0.0, ""p90"": 0.001172608461461104, ""min"": 0.0, ""max"": 0.002352941176470588, ""std"": 0.0005985288387005445}",0.13037054802232007
app,unknown,text_tokens,value,15,0.1,cosine_distance,100,"{""count"": 100, ""mean"": 0.06109375, ""median"": 0.0546875, ""p90"": 0.11796874999999996, ""min"": 0.0078125, ""max"": 0.1484375, ""std"": 0.0392710060230509}","{""count"": 100, ""mean"": 0.0001491878364921057, ""median"": 0.0, ""p90"": 0.0011248723186925436, ""min"": 0.0, ""max"": 0.0011876484560570072, ""std"": 0.00038602056400143203}",-0.00493800291237647
